,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
0,0,1.088638730543017,-0.48149689315132027,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,-0.04958762194497713,0.06413123743284035,-0.1759232740869012,-0.41168563046870804,-0.28181933663622755,-0.032699495590601625,-0.341450716576872,-0.048067441927063526,-0.2816100986600586,-0.36665193777782323,-0.316037465117117,0.36257413132282745,-0.1308521229239886,-0.026420942876828515,1.2027638066249504,0.7812999966939558
1,0,1.0236354334631879,-0.48149689315132027,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,-0.01592371733530142,-0.05402913516612436,-0.04452704109822689,-0.1722406569480806,-0.2786699674670227,-0.03251427862589569,-0.7501837655473101,-0.04859810835074816,-0.2941766484705036,1.1381555254617024,-0.316037465117117,0.36257413132282745,-0.1308521229239886,-0.026420942876828515,1.2027638066249504,0.7812999966939558
2,1,-1.0082418204192105,-0.48149689315132027,1.8214919591122574,-0.4920141482497451,-0.3693329718647712,-0.04178713859425575,0.1423388504004809,0.06984740716236916,-0.5933052996386297,-0.15798468173591068,-0.028689710775739695,-0.5224610668352089,-0.04840846797040915,-0.23071557192775619,-0.36665193777782323,0.18345134734504415,0.5405746751718341,-0.14048186472169583,1.0373969344905676,1.2006749739807387,0.8455424985093675
3,1,-1.0082418204192105,-0.48149689315132027,1.8214919591122574,-0.4920141482497451,-0.3693329718647712,-0.0553950937171712,0.060727223463924875,0.1615261424521942,-0.4968458308284903,-0.1910591378758225,-0.02256130383827648,0.36157012765228175,-0.04305243065010926,0.30876641143464933,-0.36665193777782323,0.12321149056568803,0.5868085826650837,-0.1530494938475171,-1.3690714360853091,1.2426296302849242,0.9617564624675833
4,0,1.088638730543017,-0.48149689315132027,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,-0.05480420847656177,0.07969177104163933,-0.010184843839823376,-0.6130388415028337,-0.28197741308101393,-0.03254027398936319,0.37441602347706693,-0.042837601203021027,-0.27520115825673164,-0.36665193777782323,0.4068408162351564,0.2955349654576173,-0.11142942336590118,-0.693453648815988,1.2262427631837662,0.898235786515267
5,0,1.088638730543017,-0.48149689315132027,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,-0.048384118578987535,0.0738846941586204,-0.05886117560608225,-0.158719240243947,-0.2708269438603157,-0.03216659063951787,-0.2924027507004194,-0.047934147164864334,-0.24303079074199233,-0.36665193777782323,0.4256657714787052,0.40649634344141383,-0.12350740460370345,0.8866146250778255,1.2258178876259846,1.0462100884496415
6,0,1.088638730543017,-0.48149689315132027,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,-0.0535987882585973,0.10006741224009484,0.00803145209724285,-0.38345291239047724,-0.2809681557796857,-0.03253377514849631,0.08713508048641609,-0.0459690230646572,-0.2760808167434628,1.1381555254617024,0.4256657714787052,0.40649634344141383,-0.12350740460370345,0.8866146250778255,1.2258178876259846,1.0462100884496415
7,0,1.071863686135319,-0.48149689315132027,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,-0.05477349147385482,0.1968790213220901,0.00594105748151394,-0.4933549873616746,-0.28654947025329586,-0.032917206759641944,0.3206968227552379,-0.043581463867471,-0.3077485222657843,2.6429629887012283,0.4256657714787052,0.40649634344141383,-0.12350740460370345,0.8866146250778255,1.2258178876259846,1.0462100884496415
8,1,-1.0082418204192105,-0.48149689315132027,1.8214919591122574,2.0324618784994835,-0.3693329718647712,-0.05118070427699128,-0.4996321370288208,0.1295729676117666,-0.092657461489466,-0.28646435216764166,-0.02069288708904989,0.29967626595104396,-0.043835992791331095,-0.26665590438562903,-0.36665193777782323,0.6528202314175272,-0.7493513438897981,0.03742353459187808,1.4275292972927285,-0.46066065802574546,-1.1582460974409914
9,0,1.088638730543017,-0.48149689315132027,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,-0.04465712216363154,0.10952869668313539,-0.20399428749811796,-0.32249063936441236,-0.2296054709506462,-0.03156219843889849,-0.5668377978662851,-0.048462175332181216,-0.12314590555034666,-0.36665193777782323,-0.8481562000014293,0.4041846480667527,-0.1437461839751559,-1.0617393713711036,1.267783374091447,1.1378819730626435
10,0,0.6923283064111561,-0.48149689315132027,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,-0.0548454008494548,-0.6393239268345896,0.02475460902307411,-0.5993335335315239,-0.11664161156102092,-0.02919662036335595,0.29617283981701165,-0.043872174592945956,5.082421687928406,-0.36665193777782323,0.14203644580923683,0.3394571775762037,-0.12481313230508749,-1.1018135743249913,1.528987147640894,-2.112499888451934
11,0,1.088638730543017,-0.48149689315132027,1.8214919591122574,-0.4920141482497451,-0.3693329718647712,-0.05504460897614384,-0.6600079413520547,-0.1526303055116362,-0.2677961224700007,-0.20820435227187972,-0.028202297710724057,1.124149216159985,-0.02259363193699509,7.145346504811063,-0.36665193777782323,0.92013459587592,-0.6730653965259382,0.036444238815840066,0.03925744691801561,1.1549639178921536,-2.74409751865963
12,0,1.0844449694410925,-0.48149689315132027,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,-0.05405727967272728,-0.6635287756442094,-0.031088789997112457,-0.3744546027369721,-0.17804823049725424,-0.02869296019617313,0.5087140252816394,-0.0407112293862421,1.8618663025075517,-0.36665193777782323,0.650310237385054,-0.32631109032657557,-0.04532695848333472,-2.259991817749353,-0.37748751868775526,-0.5064373430666488
13,0,1.088638730543017,-0.48149689315132027,-0.5490005020320656,-0.4920141482497451,-0.3693329718647712,-0.05391738360973572,-0.4741202534583388,-0.20429291530036495,-0.46226345546599845,-0.28771680399941035,-0.033056931838279756,0.1408542812082451,-0.04551166247861935,-0.26301160494059994,1.1381555254617024,0.15835140702031245,0.2238724088430828,-0.11534660647005326,0.7528828914153622,1.3010430770690034,-1.0774016007744063
14,1,-1.0082418204192105,-0.48149689315132027,1.8214919591122574,-0.4920141482497451,-0.3693329718647712,-0.04806409628492345,0.06856230846157307,0.5219698997643076,-0.3062340332241284,-0.07043465077732058,0.015473162335110013,-0.38816306503063636,-0.048178688403903665,0.455166716726334,-0.36665193777782323,0.11066152040332218,0.5636916289184599,-0.1437461839751559,1.0531551324062067,1.0516275175247094,0.8715282295807696
15,1,-1.0082418204192105,-0.48149689315132027,1.8214919591122574,-0.4920141482497451,-0.3693329718647712,-0.04215816709395616,0.09277721095433826,0.02057381979161632,1.0189575220669291,-0.18084496759732033,-0.031100780737350356,-0.6567590686397814,-0.048544212542092686,-0.05679452255119688,-0.36665193777782323,-0.8330962358065903,0.6492243577809695,-0.1711664657042205,-0.5878542112327207,1.0621572112502098,0.8823556175271876
